City,State,Merge_Key,State_FIPS,Place_FIPS,NAME,Total_Population,Median_Household_Income,Median_Housing_Value,Owner_Occupied_Units,Bachelors_Degree_Count,Masters_Degree_Count,Unemployed_Count,Unemployment_Rate,Bachelors_Or_Higher_Rate
Pasadena,TX,"pasadena,TX",48,56000,Pasadena city,150620.0,64698.0,171600.0,26651.0,9568.0,3766.0,6485.0,0.043055371132651704,0.08852741999734431
Bellevue,WA,"bellevue,WA",53,05210,Bellevue city,150606.0,149551.0,1139500.0,31452.0,38786.0,28376.0,3314.0,0.022004435414259723,0.4459450486700397
Pomona,CA,"pomona,CA",06,58072,Pomona city,149831.0,73515.0,524700.0,22327.0,12058.0,4059.0,4825.0,0.03220294865548518,0.10756785978869526
Escondido,CA,"escondido,CA",06,22804,Escondido city,151114.0,77554.0,616400.0,26552.0,17965.0,6682.0,3280.0,0.021705467395476262,0.16310202893179984
Joliet,IL,"joliet,IL",17,38570,Joliet city,150221.0,84971.0,233800.0,36054.0,15524.0,6394.0,4932.0,0.032831628067979846,0.14590503325101017
Charleston,SC,"charleston,SC",45,13330,Charleston city,149960.0,83891.0,438900.0,36251.0,37582.0,15080.0,3095.0,0.020638837023206187,0.35117364630568154
Mesquite,TX,"mesquite,TX",48,47892,Mesquite city,149439.0,69649.0,208800.0,31221.0,10771.0,4110.0,3706.0,0.024799416484318017,0.09957909247251387
Mesquite,TX,"mesquite,TX",48,47892,Mesquite city,145.0,-666666666.0,128100.0,21.0,0.0,0.0,18.0,0.12413793103448276,0.0
Mesquite,TX,"mesquite,TX",48,47898,Mesquite CDP,149439.0,69649.0,208800.0,31221.0,10771.0,4110.0,3706.0,0.024799416484318017,0.09957909247251387
Mesquite,TX,"mesquite,TX",48,47898,Mesquite CDP,145.0,-666666666.0,128100.0,21.0,0.0,0.0,18.0,0.12413793103448276,0.0
Naperville,IL,"naperville,IL",17,51622,Naperville city,149089.0,143754.0,482600.0,40032.0,39664.0,24089.0,3635.0,0.02438140976195427,0.4276170609501707
Rockford,IL,"rockford,IL",17,65000,Rockford city,148173.0,50744.0,114100.0,33141.0,14317.0,6019.0,6264.0,0.04227490838411856,0.13724497715508224
Bridgeport,CT,"bridgeport,CT",09,08000,Bridgeport city,148470.0,54440.0,227200.0,25118.0,15050.0,7313.0,7609.0,0.05124941065535125,0.15062302148582205
Syracuse,NY,"syracuse,NY",36,73000,Syracuse city,146134.0,43584.0,117900.0,23849.0,14393.0,8717.0,5802.0,0.039703286025154993,0.15814252672204962
Savannah,GA,"savannah,GA",13,69000,Savannah city,147583.0,54748.0,203300.0,26468.0,18893.0,7850.0,5441.0,0.03686738987552767,0.1812065075245794
Roseville,CA,"roseville,CA",06,62938,Roseville city,148879.0,112265.0,596700.0,38247.0,31720.0,9852.0,3503.0,0.02352917469891657,0.2792334714768369
Torrance,CA,"torrance,CA",06,80000,Torrance city,145454.0,109554.0,962300.0,30541.0,36520.0,13757.0,4045.0,0.02780947928554732,0.34565567120876706
Fullerton,CA,"fullerton,CA",06,28000,Fullerton city,142280.0,99279.0,791000.0,24259.0,26089.0,11068.0,5094.0,0.035802642676412706,0.26115406241214506
Surprise,AZ,"surprise,AZ",04,71510,Surprise city,145591.0,87756.0,352600.0,41568.0,19941.0,8416.0,2986.0,0.02050950951638494,0.19477165484130202
McAllen,TX,"mcallen,TX",48,45384,McAllen city,142722.0,56326.0,158700.0,27960.0,18106.0,6360.0,3609.0,0.025286921427670576,0.17142416726223006
Thornton,CO,"thornton,CO",08,77290,Thornton city,141799.0,95064.0,445200.0,35254.0,19055.0,6988.0,3660.0,0.02581118343570829,0.18366137984047842
Visalia,CA,"visalia,CA",06,82954,Visalia city,141466.0,75658.0,316600.0,27443.0,12921.0,5827.0,3722.0,0.026310208813425134,0.13252654348041226
Olathe,KS,"olathe,KS",20,52575,Olathe city,142114.0,108077.0,317900.0,37511.0,29335.0,13745.0,2567.0,0.018062963536315917,0.3031369182487299
Gainesville,FL,"gainesville,FL",12,25175,Gainesville city,142414.0,43783.0,216600.0,21238.0,19435.0,10698.0,3990.0,0.028016908450011938,0.2115873439409047
West Valley City,UT,"west valley city,UT",49,83470,West Valley City city,138868.0,81719.0,333600.0,27607.0,9739.0,2355.0,2880.0,0.020739119163522193,0.08708989832070743
Orange,CA,"orange,CA",06,53980,Orange city,138728.0,109335.0,848200.0,26103.0,25436.0,8732.0,3531.0,0.02545268438959691,0.24629490802145204
Denton,TX,"denton,TX",48,19972,Denton city,142262.0,71921.0,296100.0,25798.0,21981.0,9435.0,3912.0,0.027498558996780588,0.22083198605390056
Warren,MI,"warren,MI",26,84000,Warren city,138588.0,61633.0,169300.0,38734.0,13189.0,4548.0,5333.0,0.03848096516292897,0.12798366380927642
Pasadena,CA,"pasadena,CA",06,56000,Pasadena city,137554.0,97818.0,981600.0,23622.0,29897.0,16781.0,4021.0,0.029232156098695786,0.3393430943484014
Waco,TX,"waco,TX",48,76000,Waco city,140545.0,47421.0,174100.0,24699.0,13350.0,6108.0,3054.0,0.021729695115443454,0.1384467608239354
Cedar Rapids,IA,"cedar rapids,IA",19,12000,Cedar Rapids city,136929.0,66895.0,167900.0,40552.0,20878.0,6937.0,2943.0,0.021492890476086147,0.20313447114928174
Dayton,OH,"dayton,OH",39,21000,Dayton city,137305.0,41443.0,86200.0,27739.0,10792.0,4939.0,6459.0,0.047041258512071665,0.1145697534685554
Elizabeth,NJ,"elizabeth,NJ",34,21000,Elizabeth city,135665.0,59939.0,358400.0,11439.0,8456.0,2951.0,4057.0,0.029904544281870785,0.0840821140308849
Hampton,VA,"hampton,VA",51,35000,Hampton city,137217.0,64430.0,219800.0,31942.0,15565.0,7729.0,4366.0,0.03181821494421245,0.1697603066675412
Columbia,SC,"columbia,SC",45,16000,Columbia city,136754.0,54095.0,226200.0,23612.0,19025.0,9498.0,5358.0,0.039179841174664,0.20857159571200842
Kent,WA,"kent,WA",53,35415,Kent city,135169.0,86966.0,478400.0,25514.0,18082.0,5604.0,5529.0,0.04090434937004787,0.17523248673882325
Stamford,CT,"stamford,CT",09,73000,Stamford city,135413.0,100718.0,584700.0,24644.0,27645.0,14517.0,4379.0,0.03233810638564983,0.3113585844785951
Lakewood,NJ,"lakewood,NJ",34,38580,Lakewood CDP,68555.0,54826.0,604600.0,5222.0,4521.0,2691.0,1257.0,0.018335642914448252,0.10520020421559331
Victorville,CA,"victorville,CA",06,82590,Victorville city,134417.0,65746.0,300600.0,22012.0,6201.0,2266.0,5611.0,0.041743231882871955,0.06299054435078896
Miramar,FL,"miramar,FL",12,45975,Miramar city,135158.0,81812.0,378200.0,29856.0,18096.0,7631.0,3297.0,0.02439367259059767,0.1903475931872327
Coral Springs,FL,"coral springs,FL",12,14400,Coral Springs city,133801.0,87488.0,453100.0,26564.0,21519.0,9286.0,4535.0,0.033893618134393615,0.2302299683858865
Sterling Heights,MI,"sterling heights,MI",26,76460,Sterling Heights city,133744.0,75381.0,243400.0,38733.0,19009.0,8153.0,4045.0,0.03024434740997727,0.2030894843880847
New Haven,CT,"new haven,CT",09,52000,New Haven city,135736.0,54305.0,236500.0,15168.0,14378.0,10707.0,5497.0,0.04049773088937349,0.1848072729415925
Carrollton,TX,"carrollton,TX",48,13024,Carrollton city,132284.0,95380.0,327300.0,29357.0,27642.0,9180.0,2970.0,0.022451694838378035,0.2783556590366182
Midland,TX,"midland,TX",48,48072,Midland city,132490.0,90448.0,280700.0,32886.0,19074.0,5538.0,2249.0,0.016974866027624727,0.18576496339346366
Norman,OK,"norman,OK",40,52500,Norman city,127701.0,62849.0,224900.0,26888.0,17932.0,10560.0,3943.0,0.03087681380725288,0.22311493253772485
Santa Clara,CA,"santa clara,CA",06,69084,Santa Clara city,128058.0,165352.0,1440200.0,19872.0,27786.0,23882.0,3210.0,0.02506676662137469,0.4034734261037967
Athens,GA,"athens,GA",,,,,,,,,,,,
Thousand Oaks,CA,"thousand oaks,CA",06,78582,Thousand Oaks city,126532.0,125399.0,900600.0,31952.0,26011.0,11997.0,3115.0,0.024618278380172606,0.3003825119337401
Topeka,KS,"topeka,KS",20,71000,Topeka city,126431.0,54052.0,124700.0,32039.0,15842.0,6047.0,3118.0,0.02466167316560021,0.17313000767216902
Simi Valley,CA,"simi valley,CA",06,72016,Simi Valley city,126153.0,112144.0,704200.0,31983.0,21562.0,8033.0,3008.0,0.02384406236871101,0.2345960857054529
Columbia,MO,"columbia,MO",29,15670,Columbia city,126172.0,60455.0,248600.0,24886.0,21128.0,10969.0,2779.0,0.022025489014995403,0.25439083156326286
Vallejo,CA,"vallejo,CA",06,81666,Vallejo city,125132.0,86112.0,515500.0,25908.0,17158.0,4996.0,4517.0,0.036097880638046226,0.1770450404372982
Fargo,ND,"fargo,ND",38,25700,Fargo city,127319.0,64432.0,254900.0,25117.0,22739.0,7959.0,2820.0,0.022149090080820617,0.2411109103904366
Allentown,PA,"allentown,PA",42,02000,Allentown city,125292.0,52449.0,168800.0,19275.0,9872.0,2884.0,5808.0,0.046355713054305143,0.10181017143951729
Pearland,TX,"pearland,TX",48,56348,Pearland city,124478.0,111123.0,311100.0,32506.0,23704.0,9232.0,2062.0,0.016565176175709764,0.2645929401179325
Concord,CA,"concord,CA",06,16000,Concord city,125007.0,107789.0,706700.0,27825.0,22518.0,7692.0,3345.0,0.026758501523914662,0.24166646667786604
Abilene,TX,"abilene,TX",48,01000,Abilene city,126356.0,59254.0,161800.0,24865.0,13104.0,5545.0,1598.0,0.012646807432967172,0.14759093355281902
Arvada,CO,"arvada,CO",08,03455,Arvada city,123066.0,106014.0,553000.0,37271.0,27345.0,12290.0,2731.0,0.02219134448182276,0.32206295808753027
Berkeley,CA,"berkeley,CA",06,06000,Berkeley city,121385.0,104716.0,1280300.0,19814.0,25476.0,18002.0,3598.0,0.029641224203979074,0.35818264200683775
Ann Arbor,MI,"ann arbor,MI",26,03000,Ann Arbor city,122216.0,78546.0,416500.0,22529.0,20625.0,17621.0,2415.0,0.019760096877659228,0.31293774955815934
Independence,MO,"independence,MO",29,35000,Independence city,122218.0,57415.0,150800.0,30984.0,10802.0,4668.0,3787.0,0.030985615866729942,0.1265770999361796
Rochester,MN,"rochester,MN",27,54880,Rochester city,120848.0,83973.0,268800.0,32880.0,22237.0,10597.0,2526.0,0.020902290480603734,0.27169667681715876
Lafayette,LA,"lafayette,LA",22,40735,Lafayette city,121706.0,58850.0,234900.0,28957.0,21539.0,6955.0,3799.0,0.03121456624981513,0.23412157165628647
Hartford,CT,"hartford,CT",09,37000,Hartford city,121057.0,41841.0,198900.0,12378.0,7877.0,3727.0,6378.0,0.05268592481227851,0.09585567129534021
College Station,TX,"college station,TX",48,15976,College Station city,120451.0,52397.0,305800.0,15968.0,15176.0,8268.0,2973.0,0.02468223592996322,0.19463516284630264
Clovis,CA,"clovis,CA",06,14218,Clovis city,120607.0,98554.0,420700.0,26697.0,17076.0,6769.0,3723.0,0.030868855041581333,0.19770825905627368
Fairfield,CA,"fairfield,CA",06,23182,Fairfield city,119420.0,98857.0,546200.0,22684.0,14768.0,5275.0,3251.0,0.027223245687489534,0.16783620834031152
Palm Bay,FL,"palm bay,FL",12,54000,Palm Bay city,121513.0,62538.0,226200.0,34254.0,12301.0,5744.0,3258.0,0.02681194604692502,0.1485026293483002
Richardson,TX,"richardson,TX",48,61796,Richardson city,118063.0,94362.0,379800.0,23343.0,25679.0,13173.0,3394.0,0.028747363695654015,0.3290785428118886
Round Rock,TX,"round rock,TX",48,63500,Round Rock city,120465.0,91888.0,337500.0,25083.0,22068.0,9037.0,2630.0,0.02183206740547047,0.2582077781928361
Cambridge,MA,"cambridge,MA",25,11000,Cambridge city,117962.0,121539.0,997600.0,16605.0,24303.0,22238.0,2446.0,0.02073549109035113,0.39454231023549957
Meridian,ID,"meridian,ID",16,52120,Meridian city,119872.0,93296.0,425800.0,32706.0,22519.0,8521.0,1726.0,0.014398691938067271,0.2589428723972237
West Palm Beach,FL,"west palm beach,FL",12,76600,West Palm Beach city,117588.0,64044.0,324800.0,24552.0,19825.0,8289.0,3875.0,0.032954042929550634,0.23908902268939008
Evansville,IN,"evansville,IN",18,22000,Evansville city,116906.0,49853.0,121100.0,28241.0,12380.0,4324.0,3436.0,0.02939113475783963,0.14288402648281526
Clearwater,FL,"clearwater,FL",12,12875,Clearwater city,116984.0,59358.0,287900.0,29152.0,17663.0,7229.0,2688.0,0.022977501196744854,0.21278123504068933
Billings,MT,"billings,MT",30,06550,Billings city,117093.0,69692.0,285300.0,31898.0,20379.0,5811.0,2272.0,0.01940338021914205,0.2236683661704799
West Jordan,UT,"west jordan,UT",49,82950,West Jordan city,116383.0,99002.0,412100.0,27836.0,14390.0,4593.0,2749.0,0.023620288186418977,0.16310801405703582
Richmond,CA,"richmond,CA",06,60620,Richmond city,115619.0,86618.0,624800.0,20545.0,16078.0,7010.0,4333.0,0.03747653932312163,0.19969036231069287
Westminster,CO,"westminster,CO",08,83835,Westminster city,115502.0,90651.0,467200.0,29995.0,23334.0,9034.0,2874.0,0.024882686014094994,0.28023757164378105
Manchester,NH,"manchester,NH",33,45140,Manchester city,115037.0,74040.0,304700.0,23333.0,18006.0,6687.0,2854.0,0.024809409146622392,0.21465267696480264
Lowell,MA,"lowell,MA",25,37000,Lowell city,114737.0,73008.0,362800.0,18352.0,13148.0,6661.0,3583.0,0.031227938677148608,0.1726470101187934
Wilmington,NC,"wilmington,NC",37,74440,Wilmington city,116933.0,58908.0,318600.0,24521.0,22152.0,8186.0,3112.0,0.026613530825344428,0.25944771792393934
Antioch,CA,"antioch,CA",06,02252,Antioch city,115016.0,90709.0,570900.0,22401.0,13158.0,3566.0,4675.0,0.040646518745218053,0.1454058565764763
Beaumont,TX,"beaumont,TX",48,07000,Beaumont city,114573.0,53745.0,150400.0,24741.0,13202.0,4213.0,2808.0,0.024508392029535756,0.15199916210625541
Provo,UT,"provo,UT",49,62470,Provo city,114400.0,57943.0,391500.0,12957.0,14448.0,4330.0,3060.0,0.02674825174825175,0.16414335664335664
North Charleston,SC,"north charleston,SC",45,50875,North Charleston city,115755.0,58534.0,243300.0,22694.0,14084.0,5276.0,2561.0,0.02212431428448015,0.16724979482527752
Elgin,IL,"elgin,IL",17,23074,Elgin city,114190.0,85998.0,242500.0,27425.0,12270.0,5688.0,3625.0,0.03174533671950258,0.15726420877484892
Carlsbad,CA,"carlsbad,CA",06,11194,Carlsbad city,114745.0,134139.0,1070500.0,27304.0,28842.0,12329.0,3525.0,0.0307202928232167,0.3588043051984836
Odessa,TX,"odessa,TX",48,53388,Odessa city,113353.0,71293.0,193500.0,25908.0,8731.0,2774.0,3552.0,0.03133573879826736,0.10149709315148253
Waterbury,CT,"waterbury,CT",09,80000,Waterbury city,114480.0,51451.0,162800.0,20151.0,7494.0,4134.0,5506.0,0.04809573724668064,0.10157232704402516
Springfield,IL,"springfield,IL",17,72000,Springfield city,114214.0,62419.0,147700.0,31627.0,15999.0,7861.0,3717.0,0.03254417146759592,0.20890608857057805
League City,TX,"league city,TX",48,41980,League City city,113469.0,117316.0,312500.0,30749.0,24809.0,7903.0,2592.0,0.022843243529069614,0.2882901937974248
Downey,CA,"downey,CA",06,19766,Downey city,113052.0,84236.0,679000.0,17201.0,13436.0,4417.0,3364.0,0.029756218377383858,0.15791847999150832
Gresham,OR,"gresham,OR",41,31250,Gresham city,113525.0,69437.0,411700.0,23373.0,11889.0,4831.0,3440.0,0.030301695661748514,0.14728033472803348
High Point,NC,"high point,NC",37,31400,High Point city,114120.0,58582.0,196500.0,25604.0,16573.0,6640.0,3511.0,0.030765860497721696,0.2034086926042762
Broken Arrow,OK,"broken arrow,OK",40,09050,Broken Arrow city,114237.0,82547.0,210800.0,30865.0,18393.0,5470.0,2632.0,0.02303982072358343,0.20889028948589336
Peoria,IL,"peoria,IL",17,59000,Peoria city,113054.0,58068.0,146700.0,27316.0,16190.0,8451.0,4392.0,0.038848691775611656,0.2179577900826154
Lansing,MI,"lansing,MI",26,46000,Lansing city,112986.0,50747.0,112200.0,26743.0,13448.0,6117.0,5039.0,0.04459844582514648,0.17316304674915475
Lakeland,FL,"lakeland,FL",12,38250,Lakeland city,114404.0,58290.0,207800.0,24308.0,13576.0,5267.0,2831.0,0.02474563826439635,0.16470577951819868
Pompano Beach,FL,"pompano beach,FL",12,58050,Pompano Beach city,111790.0,61155.0,293300.0,24427.0,15828.0,6254.0,5082.0,0.04546023794614903,0.19753108507022096
Costa Mesa,CA,"costa mesa,CA",06,16532,Costa Mesa city,111490.0,104981.0,959800.0,16427.0,23781.0,7047.0,3416.0,0.03063951923939367,0.2765091039555117
Pueblo,CO,"pueblo,CO",08,62000,Pueblo city,111430.0,52794.0,197700.0,27009.0,10674.0,4502.0,3193.0,0.028654760836399534,0.13619312572915732
Lewisville,TX,"lewisville,TX",48,42508,Lewisville city,125028.0,82006.0,328300.0,22040.0,22840.0,9092.0,2863.0,0.022898870652973732,0.2553987906708897
Miami Gardens,FL,"miami gardens,FL",12,45060,Miami Gardens city,111618.0,56071.0,299700.0,22229.0,8909.0,3556.0,4330.0,0.03879302621440986,0.11167553620383809
Las Cruces,NM,"las cruces,NM",35,39380,Las Cruces city,111273.0,51013.0,197200.0,24391.0,13388.0,8359.0,3915.0,0.035183737294761534,0.19543824647488608
Sugar Land,TX,"sugar land,TX",48,70808,Sugar Land city,110077.0,132247.0,387900.0,30442.0,26147.0,14578.0,2811.0,0.02553666978569547,0.36996829492082817
Murrieta,CA,"murrieta,CA",06,50076,Murrieta city,111899.0,106925.0,567700.0,23284.0,14012.0,5344.0,3584.0,0.03202888318930464,0.17297741713509504
Ventura,CA,"ventura,CA",,,,,,,,,,,,
Everett,WA,"everett,WA",53,22640,Everett city,110847.0,77806.0,471200.0,21267.0,14529.0,4986.0,3467.0,0.0312773462520411,0.17605347911986793
Temecula,CA,"temecula,CA",06,78120,Temecula city,110114.0,111881.0,604300.0,23916.0,17796.0,6965.0,3043.0,0.02763499645821603,0.2248669560637158
Dearborn,MI,"dearborn,MI",26,21000,Dearborn city,108414.0,64600.0,189400.0,24848.0,13492.0,6652.0,3150.0,0.02905528806242736,0.18580626118397991
Santa Maria,CA,"santa maria,CA",06,69196,Santa Maria city,109543.0,81237.0,438100.0,14710.0,6381.0,1902.0,3289.0,0.030024739143532677,0.07561414239157226
West Covina,CA,"west covina,CA",06,84200,West Covina city,108173.0,96219.0,664500.0,20154.0,16108.0,5015.0,3792.0,0.03505495826130365,0.19527053885904985
El Monte,CA,"el monte,CA",06,22230,El Monte city,108682.0,59929.0,597200.0,11758.0,8000.0,1475.0,3756.0,0.03455954067830919,0.08718094992731087
Greeley,CO,"greeley,CO",08,32155,Greeley city,107949.0,65525.0,346400.0,23046.0,10798.0,5234.0,3070.0,0.02843935562163614,0.1485145763277103
Sparks,NV,"sparks,NV",32,68400,Sparks city,108025.0,82938.0,423500.0,23952.0,12113.0,4880.0,3525.0,0.03263133533904189,0.1573061791252025
Centennial,CO,"centennial,CO",08,12815,Centennial city,107702.0,124617.0,586500.0,33687.0,28028.0,14109.0,2043.0,0.018969007075077527,0.39123693153330485
Boulder,CO,"boulder,CO",08,07850,Boulder city,106598.0,80243.0,919700.0,20617.0,21836.0,15335.0,3334.0,0.03127638417231093,0.34870260230023076
Sandy Springs,GA,"sandy springs,GA",13,68516,Sandy Springs city,107221.0,93303.0,556300.0,25842.0,31940.0,15287.0,2402.0,0.02240232790218334,0.44046408819167887
Inglewood,CA,"inglewood,CA",06,36546,Inglewood city,106806.0,67563.0,689700.0,12717.0,11697.0,4225.0,4801.0,0.04495065820272269,0.14907402205868583
Edison,NJ,"edison,NJ",,,,,,,,,,,,
South Fulton,GA,"south fulton,GA",13,72122,South Fulton city,107865.0,77488.0,242200.0,27416.0,17375.0,7863.0,4666.0,0.043257775923608216,0.23397765725675612
Green Bay,WI,"green bay,WI",55,31000,Green Bay city,106846.0,59174.0,172700.0,24646.0,12725.0,3638.0,2331.0,0.021816446099994384,0.15314564887782417
Burbank,CA,"burbank,CA",06,08954,Burbank city,106389.0,91455.0,959700.0,18782.0,23767.0,8278.0,3930.0,0.036939909201139216,0.30120595174313136
Burbank,CA,"burbank,CA",06,08954,Burbank city,5234.0,137929.0,1086100.0,1185.0,1176.0,421.0,65.0,0.01241880015284677,0.3051203668322507
Burbank,CA,"burbank,CA",06,08968,Burbank CDP,106389.0,91455.0,959700.0,18782.0,23767.0,8278.0,3930.0,0.036939909201139216,0.30120595174313136
Burbank,CA,"burbank,CA",06,08968,Burbank CDP,5234.0,137929.0,1086100.0,1185.0,1176.0,421.0,65.0,0.01241880015284677,0.3051203668322507
Renton,WA,"renton,WA",53,57745,Renton city,105355.0,92292.0,576800.0,21811.0,18245.0,7369.0,2538.0,0.024089981491148972,0.24312087703478716
Hillsboro,OR,"hillsboro,OR",41,34100,Hillsboro city,106612.0,98891.0,452300.0,20532.0,17208.0,8783.0,2778.0,0.02605710426593629,0.2437905676659288
El Cajon,CA,"el cajon,CA",06,21712,El Cajon city,105721.0,64128.0,593500.0,14452.0,11194.0,3705.0,4132.0,0.03908400412406239,0.14092753568354444
Tyler,TX,"tyler,TX",48,74144,Tyler city,106440.0,63056.0,205200.0,20722.0,14185.0,4103.0,2837.0,0.026653513716647877,0.171815107102593
Davie,FL,"davie,FL",12,16475,Davie town,105821.0,84346.0,405100.0,24832.0,18357.0,7194.0,2639.0,0.024938339271033158,0.241454909706013
San Mateo,CA,"san mateo,CA",06,68252,San Mateo city,104165.0,149152.0,1508900.0,20579.0,24257.0,14049.0,2855.0,0.02740843853501656,0.36774348389574235
Brockton,MA,"brockton,MA",25,09000,Brockton city,104713.0,74016.0,364700.0,20018.0,9583.0,3625.0,4582.0,0.04375769961704851,0.12613524586250036
Concord,NC,"concord,NC",37,14100,Concord city,105335.0,83480.0,288100.0,25112.0,18422.0,7900.0,2657.0,0.02522428442587934,0.24988845113210234
Jurupa Valley,CA,"jurupa valley,CA",06,37692,Jurupa Valley city,105672.0,91562.0,481500.0,18140.0,6651.0,2061.0,3526.0,0.03336740101445984,0.08244378832614127
Daly City,CA,"daly city,CA",06,17918,Daly City city,103648.0,114910.0,1073100.0,19375.0,23079.0,4835.0,3269.0,0.0315394411855511,0.26931537511577647
Allen,TX,"allen,TX",48,01924,Allen city,105444.0,121259.0,390200.0,24890.0,23009.0,11658.0,2458.0,0.023310951784833656,0.3287716702704753
Rio Rancho,NM,"rio rancho,NM",35,63460,Rio Rancho city,104351.0,78978.0,246700.0,30986.0,14764.0,6705.0,2807.0,0.026899598470546522,0.2057383254592673
Rialto,CA,"rialto,CA",06,60466,Rialto city,103873.0,80750.0,418300.0,16791.0,5554.0,1581.0,4786.0,0.04607549603843154,0.06868964986088781
Woodbridge,NJ,"woodbridge,NJ",34,81950,Woodbridge CDP,20927.0,103481.0,344200.0,4187.0,3231.0,1624.0,752.0,0.035934438763320115,0.2319969417498925
South Bend,IN,"south bend,IN",18,71000,South Bend city,103084.0,49056.0,113800.0,23731.0,10708.0,5296.0,2710.0,0.026289239843234644,0.15525202747274067
Spokane Valley,WA,"spokane valley,WA",53,67167,Spokane Valley city,103761.0,66483.0,307700.0,24239.0,12361.0,4660.0,3067.0,0.02955831188982373,0.16404043908597643
Norwalk,CA,"norwalk,CA",06,52526,Norwalk city,101893.0,91259.0,593100.0,17929.0,10484.0,2494.0,2825.0,0.027725162670644697,0.127368906598098
Menifee,CA,"menifee,CA",06,46842,Menifee city,103680.0,87871.0,442600.0,26575.0,9452.0,4104.0,3240.0,0.03125,0.13074845679012345
Vacaville,CA,"vacaville,CA",06,81554,Vacaville city,101631.0,106764.0,560400.0,22341.0,12608.0,4261.0,2623.0,0.02580905432397595,0.16598282020249727
Wichita Falls,TX,"wichita falls,TX",48,79000,Wichita Falls city,102482.0,55584.0,128800.0,21194.0,9854.0,4100.0,2084.0,0.020335278390351475,0.13616049647743017
Davenport,IA,"davenport,IA",19,19000,Davenport city,101448.0,59890.0,155100.0,26536.0,12982.0,4960.0,2694.0,0.026555476697421337,0.17685908051415503
Quincy,MA,"quincy,MA",25,55745,Quincy city,100981.0,90668.0,563200.0,19742.0,21313.0,11748.0,4113.0,0.040730434438161635,0.32739822342816965
Chico,CA,"chico,CA",06,13014,Chico city,102790.0,65932.0,427600.0,18298.0,16360.0,5576.0,3893.0,0.03787333398190485,0.21340597334371048
Lynn,MA,"lynn,MA",25,37490,Lynn city,100653.0,70046.0,442800.0,17439.0,9660.0,3587.0,3027.0,0.03007361926619177,0.13161058289370411
Lees Summit,MO,"lees summit,MO",,,,,,,,,,,,
New Bedford,MA,"new bedford,MA",25,45000,New Bedford city,100620.0,54604.0,291300.0,16644.0,7804.0,2405.0,3599.0,0.03576823693102763,0.10146094215861658
Federal Way,WA,"federal way,WA",53,23515,Federal Way city,99614.0,80360.0,454300.0,20138.0,14355.0,4933.0,2888.0,0.02899190876784388,0.19362740177083543
Clinton,MI,"clinton,MI",,,,,,,,,,,,
Edinburg,TX,"edinburg,TX",48,22660,Edinburg city,100964.0,54139.0,159600.0,18002.0,11158.0,4035.0,3319.0,0.03287310328433897,0.15047937878847906
Nampa,ID,"nampa,ID",16,56260,Nampa city,102598.0,67346.0,289400.0,25378.0,9580.0,3257.0,1553.0,0.015136747305015692,0.12511939803894812
Roanoke,VA,"roanoke,VA",51,68000,Roanoke city,99213.0,51523.0,162000.0,22308.0,12316.0,4647.0,3307.0,0.033332325400905125,0.17097557779726447
Kenosha,WI,"kenosha,WI",55,39225,Kenosha city,99493.0,64963.0,194400.0,22836.0,11069.0,5260.0,2850.0,0.02864523132280663,0.16412209904214367
San Angelo,TX,"san angelo,TX",48,64472,San Angelo city,99422.0,65040.0,171700.0,24596.0,10203.0,4041.0,1539.0,0.01547947134437046,0.14326808955764317
Hesperia,CA,"hesperia,CA",06,33434,Hesperia city,99878.0,67698.0,337600.0,18205.0,4538.0,1858.0,4180.0,0.04185105829111516,0.06403812651434751
Carmel,IN,"carmel,IN",18,10342,Carmel city,99453.0,132859.0,425900.0,28270.0,27697.0,13633.0,1401.0,0.014087056197399776,0.41557318532372073
Tuscaloosa,AL,"tuscaloosa,AL",01,77256,Tuscaloosa city,105797.0,47257.0,228300.0,17852.0,12315.0,6362.0,3522.0,0.03329016890838114,0.17653619667854475
Albany,NY,"albany,NY",36,01000,Albany city,99692.0,54736.0,213400.0,15961.0,13837.0,8866.0,4441.0,0.044547205392609236,0.22773141275127393
Bend,OR,"bend,OR",41,05800,Bend city,99442.0,82671.0,576900.0,25814.0,20608.0,9384.0,2071.0,0.020826210253212928,0.301602944429919
Fishers,IN,"fishers,IN",18,23278,Fishers city,99041.0,126548.0,339000.0,27568.0,26277.0,11455.0,1359.0,0.013721590048565746,0.3809735362122757
Longmont,CO,"longmont,CO",08,45970,Longmont city,98282.0,89720.0,488100.0,25270.0,20373.0,8602.0,2259.0,0.022984880242567306,0.2948149203312916
Canton,MI,"canton,MI",,,,,,,,,,,,
Vista,CA,"vista,CA",06,82996,Vista city,98392.0,88715.0,622900.0,15227.0,11786.0,3900.0,3309.0,0.03363078299048703,0.15942353036832263
Orem,UT,"orem,UT",49,57300,Orem city,97100.0,77568.0,392900.0,18113.0,15164.0,4659.0,1781.0,0.018341915550978374,0.20415036045314108
Portsmouth,VA,"portsmouth,VA",51,64000,Portsmouth city,97384.0,57154.0,213300.0,21839.0,8863.0,3976.0,2971.0,0.030508091678304445,0.13183890577507598
Beaverton,OR,"beaverton,OR",41,05350,Beaverton city,97554.0,88899.0,494700.0,20514.0,22009.0,8933.0,2214.0,0.022695122701273142,0.31717817823974415
Boca Raton,FL,"boca raton,FL",12,07300,Boca Raton city,97980.0,95570.0,597100.0,27267.0,24848.0,10280.0,2821.0,0.028791590120432742,0.3585221473770157
